datetime_utc,AAPL,MSFT,QQQ,SPY
2026-03-23 18:15:00+00:00,5.526925937868502,5.947799984185608,6.379088128606704,6.4883078317030165
2026-03-23 18:20:00+00:00,5.526925937868502,5.947643283501448,6.3792916999276255,6.488513176784196
2026-03-23 18:25:00+00:00,5.526766823937888,5.94663737561235,6.378986327403653,6.488277471958142
2026-03-23 18:30:00+00:00,5.5286549493556185,5.948765789389981,6.381579077919479,6.49049585393569
2026-03-23 18:35:00+00:00,5.528158410208653,5.947081557696013,6.381545298625429,6.490677965487206
2026-03-23 18:40:00+00:00,5.5286549493556185,5.947408186424765,6.38140304118768,6.490374489574066
2026-03-23 18:45:00+00:00,5.530103455982396,5.947982797182449,6.382120527173286,6.490966256400571
2026-03-23 18:50:00+00:00,5.530182781354937,5.948504833553543,6.381612959367881,6.490511046604672
2026-03-23 18:55:00+00:00,5.530698152242228,5.948896201970027,6.3817399012941864,6.490647677614872
2026-03-23 19:00:00+00:00,5.530262463437386,5.948687517751924,6.381155876297888,6.490101226881159
2026-03-23 19:05:00+00:00,5.529516397881619,5.9475390153216825,6.381629899661609,6.490253017819921
2026-03-23 19:10:00+00:00,5.529230643014054,5.947669348847751,6.380911751341493,6.489402487619532
2026-03-23 19:15:00+00:00,5.529309613744478,5.948243809601381,6.380495299115509,6.4889692967315105
2026-03-23 19:20:00+00:00,5.528913062001045,5.948974457276372,6.380207258383627,6.4885055652869
2026-03-23 19:25:00+00:00,5.528496110318953,5.947904464231907,6.380105571051397,6.488186201486578
2026-03-23 19:30:00+00:00,5.528873380001077,5.9482098722793095,6.380122743798578,6.488186294339714
2026-03-23 19:35:00+00:00,5.529667144723532,5.949000567552168,6.380478443002854,6.488596806615962
2026-03-23 19:40:00+00:00,5.5310943595764845,5.950017382641028,6.380969635637417,6.489083317411126
2026-03-23 19:45:00+00:00,5.531312258087353,5.950012134138342,6.3808171653260635,6.488938957062209
2026-03-23 19:50:00+00:00,5.527800763852564,5.949561216735722,6.379037177519736,6.487272945373595
2026-03-23 19:55:00+00:00,5.527204402199009,5.947982797182449,6.3770159927030505,6.485199954193215
2026-03-24 13:35:00+00:00,5.52700551568969,5.931157052773833,6.369361449564194,6.478970346809793
2026-03-24 13:40:00+00:00,5.528158410208653,5.929855081704729,6.3680499263478465,6.478094779619285
2026-03-24 13:45:00+00:00,5.528078984715635,5.9308117771979445,6.367243365803861,6.477249236365578
2026-03-24 13:50:00+00:00,5.526368837208656,5.92998798377995,6.367620959024578,6.477510641969867
2026-03-24 13:55:00+00:00,5.528039208968383,5.928258471204189,6.369695490625076,6.479246667725544
2026-03-24 14:00:00+00:00,5.5299876332682345,5.926801994841369,6.37048315561123,6.480535250298897
2026-03-24 14:05:00+00:00,5.5334294140900155,5.925992240519073,6.372141617235515,6.482204762510128
2026-03-24 14:10:00+00:00,5.532321708289754,5.921682975745582,6.369986574701044,6.480979684917987
2026-03-24 14:15:00+00:00,5.531965548091438,5.921846496586039,6.370157840957323,6.480918424359932
2026-03-24 14:20:00+00:00,5.531648834583097,5.921256665159349,6.369164422806089,6.4805199053112945
2026-03-24 14:25:00+00:00,5.531292434610578,5.921068899937352,6.369267228765683,6.480795798442206
2026-03-24 14:30:00+00:00,5.53200510757993,5.921846496586039,6.370328973418967,6.482112936067645
2026-03-24 14:35:00+00:00,5.530975507812545,5.923854663772032,6.369250286903565,6.481132960161955
2026-03-24 14:40:00+00:00,5.531292434610578,5.926232426110631,6.371116035401853,6.48271586589894
2026-03-24 14:45:00+00:00,5.530995337572844,5.924362766412187,6.36986670222139,6.481194394588508
2026-03-24 14:50:00+00:00,5.532993767530135,5.92756579523274,6.372380803145415,6.483764616566785
2026-03-24 14:55:00+00:00,5.52986550262703,5.921913484146867,6.3707910310206195,6.483015607862655
2026-03-24 15:00:00+00:00,5.532282161324089,5.92445634470206,6.372782098218581,6.484520706623572
2026-03-24 15:05:00+00:00,5.534732445600172,5.922944804121726,6.372936944630216,6.484513064676739
2026-03-24 15:10:00+00:00,5.536349530355997,5.923694165249891,6.373609716614073,6.485016842203516
2026-03-24 15:15:00+00:00,5.537157093178725,5.922864485031833,6.374496575461769,6.485703385886366
2026-03-24 15:20:00+00:00,5.536586366820805,5.923038515189983,6.375825131015156,6.486739896964661
2026-03-24 15:25:00+00:00,5.537275212559705,5.9230159665111834,6.374798849844746,6.486221729202047
2026-03-24 15:30:00+00:00,5.537649545595657,5.922652094525225,6.3741726680935304,6.485764354024111
2026-03-24 15:35:00+00:00,5.537773911840656,5.923961675684863,6.375109974282368,6.486572319392917
2026-03-24 15:40:00+00:00,5.538337719623076,5.923453369156761,6.374905549812442,6.486526560813315
2026-03-24 15:45:00+00:00,5.539221870887865,5.923961675684863,6.375229219920258,6.487014079602974
2026-03-24 15:50:00+00:00,5.537731817610043,5.923078627706004,6.375194601683773,6.486831299530588
2026-03-24 15:55:00+00:00,5.53682230574143,5.920639624949021,6.372927254407363,6.484696268928933
2026-03-24 16:00:00+00:00,5.5354821544096735,5.92016993785978,6.37244929528576,6.484146555450204
2026-03-24 16:05:00+00:00,5.535915936425462,5.920800614430353,6.373149168220076,6.484765031749778
2026-03-24 16:10:00+00:00,5.535501895006199,5.9208543264157285,6.372671106731515,6.484635235635252
2026-03-24 16:15:00+00:00,5.538121346750012,5.923266015985277,6.374428431485693,6.486023543466193
2026-03-24 16:20:00+00:00,5.5394579681874285,5.923720617440456,6.374701083544608,6.486176047616738
2026-03-24 16:25:00+00:00,5.53965439366987,5.924122131281162,6.374394305734377,6.486099844972189
2026-03-24 16:30:00+00:00,5.538514684428694,5.922917759451733,6.373464867743206,6.485291497615849
2026-03-24 16:35:00+00:00,5.536034202493452,5.921015281338873,6.37115016882649,6.4833825317503155
2026-03-24 16:40:00+00:00,5.535975071207814,5.922703827495987,6.372705291337981,6.485016842203516
2026-03-24 16:45:00+00:00,5.536034202493452,5.922844628962189,6.372807525519688,6.484757391669844
2026-03-24 16:50:00+00:00,5.535876531348271,5.923225829303432,6.372602838242883,6.484757391669844
2026-03-24 16:55:00+00:00,5.535955339949952,5.9232124333839264,6.3724319902563655,6.484864254315437
2026-03-24 17:00:00+00:00,5.534313936907327,5.920344437541781,6.369935262259944,6.482480284640314
2026-03-24 17:05:00+00:00,5.533547552464563,5.919780521745471,6.3687873074183825,6.481607786587884
2026-03-24 17:10:00+00:00,5.533349983967629,5.920827470783663,6.368598748704334,6.481485245179882
2026-03-24 17:15:00+00:00,5.532796451664871,5.919014850790768,6.367981341637299,6.481301451654842
2026-03-24 17:20:00+00:00,5.533231400002382,5.919431377005117,6.368324427515415,6.481653677331193
2026-03-24 17:25:00+00:00,5.533626605113579,5.921122515661032,6.369061606276343,6.482197196255307
2026-03-24 17:30:00+00:00,5.533350768046746,5.9202635816158145,6.368341699096531,6.481515905308341
2026-03-24 17:35:00+00:00,5.532915087216175,5.921404135177251,6.369061606276343,6.482158897050142
2026-03-24 17:40:00+00:00,5.531054764042142,5.920599414477087,6.367792630875775,6.48094910187185
2026-03-24 17:45:00+00:00,5.531142295278094,5.920820756762953,6.368307260314943,6.481347356457919
2026-03-24 17:50:00+00:00,5.5325393395562985,5.921267877572751,6.369061710876354,6.481806849311524
2026-03-24 17:55:00+00:00,5.534219210475925,5.922060857342599,6.370842299570044,6.483565943219066
2026-03-24 18:00:00+00:00,5.533211614533566,5.922971521249723,6.371116035401853,6.483504840896771
2026-03-24 18:05:00+00:00,5.532400857900581,5.923694165249891,6.37038172813166,6.4827861653677035
2026-03-24 18:10:00+00:00,5.532400857900581,5.923961675684863,6.370628436992851,6.482832095419044
2026-03-24 18:15:00+00:00,5.532203002317544,5.924336249611406,6.370859423306477,6.483168478071106
2026-03-24 18:20:00+00:00,5.531490470418722,5.924148816973286,6.370773906113005,6.483260207642503
2026-03-24 18:25:00+00:00,5.5316884670164495,5.9240419067012615,6.3715255596216345,6.484009126472053
2026-03-24 18:30:00+00:00,5.531332020735531,5.925498330866306,6.372397900557399,6.484574198616281
2026-03-24 18:35:00+00:00,5.533468131725741,5.927858940279876,6.37497366128464,6.48693794079436
2026-03-24 18:40:00+00:00,5.531391427200901,5.924977432731604,6.373012587658507,6.485123677128616
2026-03-24 18:45:00+00:00,5.531253209560961,5.922891204305783,6.372312410574114,6.484665799338025
2026-03-24 18:50:00+00:00,5.531470650474455,5.923132135787759,6.372824615637443,6.48500156583254
2026-03-24 18:55:00+00:00,5.531114186980146,5.922768060919945,6.372175819946855,6.4844214499626815
2026-03-24 19:00:00+00:00,5.532203002317544,5.923426583233938,6.372739370559877,6.484833696677675
2026-03-24 19:05:00+00:00,5.533231400002382,5.923908130346804,6.373114998784257,6.485108402389615
2026-03-24 19:10:00+00:00,5.533705651513766,5.9252446001451275,6.373797541129889,6.485627147213858
2026-03-24 19:15:00+00:00,5.532361314064981,5.9254583152952724,6.373430709093144,6.484971012390469
2026-03-24 19:20:00+00:00,5.531648834583097,5.924736945483221,6.373080828180849,6.4847115499644135
2026-03-24 19:25:00+00:00,5.529784578322533,5.9241755835576555,6.371765727452319,6.483795206890079
2026-03-24 19:30:00+00:00,5.528416651032385,5.92314553278296,6.370961846363594,6.483273084569038
2026-03-24 19:35:00+00:00,5.527184497121952,5.923024789967787,6.370927810915149,6.483076740084623
2026-03-24 19:40:00+00:00,5.527363446525593,5.923239225043488,6.370705403549771,6.482832095419044
2026-03-24 19:45:00+00:00,5.527601995927958,5.922141568084543,6.370192007103534,6.482419022553524
2026-03-24 19:50:00+00:00,5.527999492276334,5.9211493633707555,6.369181575297913,6.48137802081429
2026-03-24 19:55:00+00:00,5.528436531598672,5.920907953644848,6.369781100087409,6.481883379784355
2026-03-25 13:35:00+00:00,5.537491708506388,5.926939372235515,6.380696413018364,6.4921034213900874
2026-03-25 13:40:00+00:00,5.535442732235225,5.923453369156761,6.379444195947676,6.490571814972532
2026-03-25 13:45:00+00:00,5.531153780161721,5.924389445683655,6.37818843952098,6.4889161321171045
2026-03-25 13:50:00+00:00,5.530777369986995,5.92445634470206,6.376114540429796,6.487318669813224
2026-03-25 13:55:00+00:00,5.528952803006013,5.922636811129176,6.376080472170712,6.486907446458866
2026-03-25 14:00:00+00:00,5.529567981286305,5.922107796297189,6.377211478699603,6.487685876478508
2026-03-25 14:05:00+00:00,5.530301727367563,5.922168061376059,6.378137546227052,6.487836176749564
2026-03-25 14:10:00+00:00,5.5327568631201975,5.9246835232051795,6.379656285146625,6.489296108868509
2026-03-25 14:15:00+00:00,5.5316884670164495,5.92380143924312,6.379240759212046,6.488613141926425
2026-03-25 14:20:00+00:00,5.530421082668806,5.923185722691721,6.3794104479836795,6.48829269836742
2026-03-25 14:25:00+00:00,5.532835978297544,5.923560342364647,6.380546175965622,6.489417696908625
2026-03-25 14:30:00+00:00,5.533706013267825,5.924469642388348,6.381223666728757,6.49035929483026
2026-03-25 14:35:00+00:00,5.532994129541812,5.922703827495987,6.380461483191711,6.489539177439294
2026-03-25 14:40:00+00:00,5.5344561302262525,5.9222752539180465,6.381037335339549,6.489865803415824
2026-03-25 14:45:00+00:00,5.535442732235225,5.92288720054568,6.381570607378007,6.490586913857026
2026-03-25 14:50:00+00:00,5.535206046142781,5.921122515661032,6.381105133806565,6.490344099855572
2026-03-25 14:55:00+00:00,5.535048184145387,5.9222551408614095,6.380732495500855,6.490253017819921
2026-03-25 15:00:00+00:00,5.5354821544096735,5.92223502740023,6.38064781850606,6.49035929483026
2026-03-25 15:05:00+00:00,5.535048184145387,5.918611526824846,6.378162941371616,6.4880340036082425
2026-03-25 15:10:00+00:00,5.536349530355997,5.914812918548064,6.376811957538553,6.487029325261193
2026-03-25 15:15:00+00:00,5.536566226780187,5.913475951851711,6.374002192206245,6.484848975613278
2026-03-25 15:20:00+00:00,5.537806577183739,5.915339466274108,6.377143726999286,6.487554600715277
2026-03-25 15:25:00+00:00,5.538298349846768,5.917320058831575,6.378409188998477,6.488961781486348
2026-03-25 15:30:00+00:00,5.538314914148849,5.916794882059308,6.378528041891014,6.48905298120103
2026-03-25 15:35:00+00:00,5.537413020895562,5.915055886340707,6.376522853744282,6.487311049218474
2026-03-25 15:40:00+00:00,5.536231301576918,5.914340486093038,6.376114540429796,6.487196826272911
2026-03-25 15:45:00+00:00,5.536132786964289,5.914259472902308,6.375842169639848,6.487196826272911
2026-03-25 15:50:00+00:00,5.53538356596381,5.913827511547888,6.3759273584088625,6.4873034285656495
2026-03-25 15:55:00+00:00,5.535363823031238,5.914625339980454,6.376488799393119,6.48768401848461
2026-03-25 16:00:00+00:00,5.534357380316283,5.913854308472345,6.37543357824156,6.486831299530588
2026-03-25 16:05:00+00:00,5.53524547764883,5.9144079783379455,6.375757077515105,6.487090212614913
2026-03-25 16:10:00+00:00,5.53538356596381,5.914300021525181,6.3757060603274445,6.487029325261193
2026-03-25 16:15:00+00:00,5.535284907600097,5.91463753324468,6.375603914225281,6.486709396589261
2026-03-25 16:20:00+00:00,5.537491708506388,5.915359389598946,6.378103546819758,6.488688039620804
2026-03-25 16:25:00+00:00,5.537038959843908,5.915865078610986,6.3778827298541465,6.48844476405192
2026-03-25 16:30:00+00:00,5.539186853235427,5.916471584513643,6.378918385127633,6.48931131977562
2026-03-25 16:35:00+00:00,5.538848845869574,5.917333533917333,6.379020193247173,6.489356858364272
2026-03-25 16:40:00+00:00,5.538357343917461,5.917158507995794,6.378833554373482,6.489159293054614
2026-03-25 16:45:00+00:00,5.538121346750012,5.916175081743118,6.378137546227052,6.4886424705642085
2026-03-25 16:50:00+00:00,5.538337719623076,5.916754434475548,6.378859035429406,6.489303714350986
2026-03-25 16:55:00+00:00,5.538278304273697,5.916148182412873,6.378137546227052,6.488824919920402
2026-03-25 17:00:00+00:00,5.538357343917461,5.915987758538099,6.377610736597653,6.48844476405192
2026-03-25 17:05:00+00:00,5.536763221040369,5.914907394734719,6.3765908551523,6.487661164877293
2026-03-25 17:10:00+00:00,5.537570449985749,5.91577093974292,6.377933739793941,6.488581677652922
2026-03-25 17:15:00+00:00,5.537058249098571,5.916255939899079,6.377304850243406,6.488110151873037
2026-03-25 17:20:00+00:00,5.537058609641845,5.916309896536872,6.377959140114661,6.488688039620804
2026-03-25 17:25:00+00:00,5.537904987089295,5.917252762850225,6.378587411236277,6.489235355682021
2026-03-25 17:30:00+00:00,5.537964004369938,5.9167140674712355,6.378833554373482,6.489554384649589
2026-03-25 17:35:00+00:00,5.538042648638837,5.917225810320202,6.379596979227686,6.490146729513578
2026-03-25 17:40:00+00:00,5.538671940194121,5.916390990519415,6.380071638491116,6.490473157140463
2026-03-25 17:45:00+00:00,5.537413020895562,5.915366140387573,6.378723232555304,6.489349253285972
2026-03-25 17:50:00+00:00,5.537038959843908,5.915851336863594,6.377678871475908,6.488414315632097
2026-03-25 17:55:00+00:00,5.537216154613239,5.916188572266273,6.378409188998477,6.48905298120103
2026-03-25 18:00:00+00:00,5.537038959843908,5.915716789421119,6.378222436042144,6.48893134880506
2026-03-25 18:05:00+00:00,5.537097607638501,5.915581894638639,6.378137546227052,6.488870573453521
2026-03-25 18:10:00+00:00,5.5376885205542505,5.915500981960044,6.378477165878074,6.489174506042944
2026-03-25 18:15:00+00:00,5.537491708506388,5.91463588551496,6.378595907084656,6.4890681030354695
2026-03-25 18:20:00+00:00,5.538160723495372,5.915258204635669,6.379003312251409,6.489220143619374
2026-03-25 18:25:00+00:00,5.53717680073896,5.9135840801335275,6.3778827298541465,6.488467599758388
2026-03-25 18:30:00+00:00,5.53717680073896,5.9141514176288394,6.378086546682616,6.488688039620804
2026-03-25 18:35:00+00:00,5.536093330282788,5.914853444736141,6.3777128853247325,6.4885664556431575
2026-03-25 18:40:00+00:00,5.535206046142781,5.914610510134399,6.377254015706286,6.488155745192797
2026-03-25 18:45:00+00:00,5.534041423547846,5.914043433113549,6.377067046873092,6.487851409879616
2026-03-25 18:50:00+00:00,5.53465354056114,5.914630777535571,6.376828979357516,6.487957756670098
2026-03-25 18:55:00+00:00,5.532598674344529,5.914313454954319,6.375484713262346,6.486922693742851
2026-03-25 19:00:00+00:00,5.531609260997838,5.913394868589179,6.374650012453274,6.486252244454884
2026-03-25 19:05:00+00:00,5.532084282252555,5.9129353000507585,6.374632953503576,6.486328435487516
2026-03-25 19:10:00+00:00,5.532638208795293,5.913611130995005,6.375399486774983,6.486816050853016
2026-03-25 19:15:00+00:00,5.533123057699234,5.914448520939697,6.376172079914726,6.487455644747118
2026-03-25 19:20:00+00:00,5.532480001247243,5.91512333032054,6.376440519133365,6.487657355891962
2026-03-25 19:25:00+00:00,5.531906175723785,5.9145565441160874,6.375452286479317,6.48693794079436
2026-03-25 19:30:00+00:00,5.530817036972978,5.9145565441160874,6.375038752799068,6.4865875717874975
2026-03-25 19:35:00+00:00,5.529905145277891,5.914510567714498,6.374786265569754,6.48628275877657
2026-03-25 19:40:00+00:00,5.530083608528234,5.91488046128246,6.3749572317662855,6.486480893151392
2026-03-25 19:45:00+00:00,5.530143089201466,5.915393143086363,6.375058924069794,6.4863589474844074
2026-03-25 19:50:00+00:00,5.53180723407916,5.916040331042815,6.375978364308053,6.487090212614913
2026-03-25 19:55:00+00:00,5.5316884670164495,5.91628291858189,6.376267625536379,6.487288187085776
2026-03-26 13:35:00+00:00,5.526567850372452,5.915626422628171,6.363924287246567,6.478233117534013
2026-03-26 13:40:00+00:00,5.528873380001077,5.91936414096395,6.367449362465893,6.481577129276431
2026-03-26 13:45:00+00:00,5.530737761899043,5.919968529013235,6.367904165124786,6.482197196255307
2026-03-26 13:50:00+00:00,5.532776657588441,5.922918004572872,6.3705343355009285,6.483756968839745
2026-03-26 13:55:00+00:00,5.536428361819991,5.923546950925533,6.369883842671704,6.483825703018729
2026-03-26 14:00:00+00:00,5.5394579681874285,5.923413190003464,6.369267228765683,6.483076740084623
2026-03-26 14:05:00+00:00,5.538436017267582,5.922194881030321,6.368753093244451,6.4829849936815105
2026-03-26 14:10:00+00:00,5.541459616334267,5.920398092121067,6.369815383628815,6.483764616566785
2026-03-26 14:15:00+00:00,5.541655649073738,5.918512065565048,6.368890152153003,6.483092045888043
2026-03-26 14:20:00+00:00,5.545236093730121,5.919149201294867,6.369541291481543,6.483474241689661
2026-03-26 14:25:00+00:00,5.544825834477124,5.918732557505861,6.3681356767959825,6.482526135362417
2026-03-26 14:30:00+00:00,5.545220001290378,5.918813209141585,6.368958779174271,6.483596539620353
2026-03-26 14:35:00+00:00,5.546075521502987,5.917421035391666,6.368290092819752,6.482755637520213
2026-03-26 14:40:00+00:00,5.546777740128277,5.916309896536872,6.3661783382156685,6.481056278717864
2026-03-26 14:45:00+00:00,5.546118040112478,5.91628291858189,6.365645398762928,6.480829098805689
2026-03-26 14:50:00+00:00,5.544864888486469,5.915959455450535,6.363958667030794,6.4791544755415025
2026-03-26 14:55:00+00:00,5.547011703465885,5.917171903080743,6.365352943119153,6.48036662964724
2026-03-26 15:00:00+00:00,5.546426692454506,5.914070389119001,6.364983104668814,6.480213236889744
2026-03-26 15:05:00+00:00,5.5469024639182045,5.91458348629385,6.365008941099632,6.480397230512067
2026-03-26 15:10:00+00:00,5.5458022635445845,5.913881352024998,6.364991716886589,6.480397230512067
2026-03-26 15:15:00+00:00,5.5445131685497095,5.914394463772086,6.364320371650519,6.479860503398143
2026-03-26 15:20:00+00:00,5.545157893964966,5.913746209407486,6.36481956348183,6.480090618069848
2026-03-26 15:25:00+00:00,5.543926633931872,5.913448979817627,6.364544203477879,6.479599711419656
2026-03-26 15:30:00+00:00,5.544513526415157,5.910661166590244,6.36370031660366,6.478954977789782
2026-03-26 15:35:00+00:00,5.547401560409268,5.909535696703267,6.364458144492326,6.479492284677309
2026-03-26 15:40:00+00:00,5.5460364551925645,5.908870694505574,6.364389207899147,6.478847481759745
2026-03-26 15:45:00+00:00,5.54669977985929,5.909462160660511,6.365112175134273,6.479431026599349
2026-03-26 15:50:00+00:00,5.547090115348074,5.908748464258358,6.365559329530044,6.47979917423792
2026-03-26 15:55:00+00:00,5.547187199538704,5.908055737348924,6.364888470415166,6.479308124460022
2026-03-26 16:00:00+00:00,5.54669977985929,5.908191651131533,6.364380590490847,6.4788628524319405
2026-03-26 16:05:00+00:00,5.545743647491036,5.907770415875951,6.364578667026481,6.479177618077743
2026-03-26 16:10:00+00:00,5.545686338637345,5.907708696104268,6.36449250592787,6.479031820527877
2026-03-26 16:15:00+00:00,5.5459193662242905,5.907253810092167,6.363717563074234,6.478233117534013
2026-03-26 16:20:00+00:00,5.546426692454506,5.908028618721722,6.362959173531495,6.477526033203771
2026-03-26 16:25:00+00:00,5.545568017038027,5.906505644426798,6.361371521868733,6.476156600558551
2026-03-26 16:30:00+00:00,5.544962606263715,5.906206171509352,6.361131480184453,6.47603348327772
2026-03-26 16:35:00+00:00,5.544630004813481,5.906287839731125,6.360655970630739,6.475633012333585
2026-03-26 16:40:00+00:00,5.546036812513296,5.908164453268487,6.361000207726591,6.476172012646779
2026-03-26 16:45:00+00:00,5.544708603664368,5.90919645836131,6.360317524057176,6.475586750427247
2026-03-26 16:50:00+00:00,5.545646065586052,5.908544824493165,6.360887900742239,6.476172012646779
2026-03-26 16:55:00+00:00,5.546212122486072,5.908463340394975,6.360991561064224,6.476418385854948
2026-03-26 17:00:00+00:00,5.546075521502987,5.908044873400022,6.360516301450256,6.4761104568498356
2026-03-26 17:05:00+00:00,5.545060254881501,5.908843515105039,6.3606545993514345,6.47624906952513
2026-03-26 17:10:00+00:00,5.542318298529708,5.9077840202594825,6.35972961234901,6.475417293217467
2026-03-26 17:15:00+00:00,5.542086761963128,5.909223628170882,6.360110052855988,6.475694597526117
2026-03-26 17:20:00+00:00,5.540007826390308,5.908327463536174,6.358691109318243,6.474399852342836
2026-03-26 17:25:00+00:00,5.541224350245861,5.909277882746368,6.359236428832085,6.474847021515814
2026-03-26 17:30:00+00:00,5.539477630455603,5.909658079163678,6.35986791351681,6.475355690944202
2026-03-26 17:35:00+00:00,5.53895890871797,5.907144995120714,6.358864320905083,6.474662003756499
2026-03-26 17:40:00+00:00,5.538475321618972,5.906001930219745,6.357807570011469,6.473798103240674
